cluster,gene,avg_logFC,pct.1,pct.2,p_val,p_val_adj,description
4,IER2,0.851438999182456,0.996,0.955,0,0,immediate early response 2 [Source:HGNC Symbol;Acc:HGNC:28871]
4,CEBPB,0.820130402250191,0.994,0.963,0,0,CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]
4,RSRC2,0.820016302033096,0.991,0.941,0,0,arginine and serine rich coiled-coil 2 [Source:HGNC Symbol;Acc:HGNC:30559]
4,NPTX1,0.804745669094001,0.275,0.054,0,0,neuronal pentraxin 1 [Source:HGNC Symbol;Acc:HGNC:7952]
4,SMAD7,0.794509428440457,0.92,0.64,0,0,SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]
4,DLX2,0.790056742952513,0.826,0.398,0,0,distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915]
4,ELF3,0.78552684985731,0.991,0.908,0,0,E74 like ETS transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3318]
4,EFNA1,0.77908615589197,0.9,0.638,0,0,ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]
4,ANKRD12,0.768783506692969,0.966,0.845,0,0,ankyrin repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:29135]
4,ADAMTS1,0.765266140344746,0.72,0.426,0,0,ADAM metallopeptidase with thrombospondin type 1 motif 1 [Source:HGNC Symbol;Acc:HGNC:217]
4,ID4,0.759860848564983,0.939,0.687,0,0,inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]
4,ID3,0.753853104007523,0.946,0.742,0,0,inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]
4,RPL38,0.750590476558977,1,1,0,0,ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]
4,AL355075.4,0.750074325174394,0.406,0.196,0,0,ribonuclease P RNA component H1
4,TNFAIP3,0.749247215952764,0.764,0.287,0,0,TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
4,SNAI1,0.747324684314675,0.535,0.222,0,0,snail family transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:11128]
4,MT1F,0.743640610722846,0.897,0.627,0,0,metallothionein 1F [Source:HGNC Symbol;Acc:HGNC:7398]
4,IER5L,0.732901289839947,0.935,0.745,0,0,immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679]
4,SPEN,0.729162018966999,0.992,0.946,0,0,spen family transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:17575]
4,EIF5B,0.723585954506099,0.997,0.989,0,0,eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]
4,H2AFX,0.689538277418077,0.963,0.781,0,0,H2A histone family member X [Source:HGNC Symbol;Acc:HGNC:4739]
4,CEBPD,0.66772778609962,0.929,0.69,0,0,CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]
4,BRD2,0.66617655405144,0.977,0.892,0,0,bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]
4,TNF,0.652507164819202,0.582,0.208,0,0,tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]
4,FJX1,0.652368051216309,0.967,0.815,0,0,four-jointed box kinase 1 [Source:HGNC Symbol;Acc:HGNC:17166]
4,KLF10,0.648405281106261,0.869,0.522,0,0,Kruppel like factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]
4,TCEAL9,0.645082055012816,0.998,0.983,0,0,transcription elongation factor A like 9 [Source:HGNC Symbol;Acc:HGNC:30084]
4,PPP1R15A,0.643327539794902,0.874,0.559,0,0,protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]
4,ZNF34,0.64172541219453,0.805,0.326,0,0,zinc finger protein 34 [Source:HGNC Symbol;Acc:HGNC:13098]
4,SNHG15,0.639376992671049,0.959,0.802,0,0,small nucleolar RNA host gene 15 [Source:HGNC Symbol;Acc:HGNC:27797]
4,NR1D1,0.633109159291099,0.783,0.329,0,0,nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]
4,IRF2BPL,0.628325347826667,0.962,0.781,0,0,interferon regulatory factor 2 binding protein like [Source:HGNC Symbol;Acc:HGNC:14282]
4,SIX4,0.618339609028006,0.767,0.428,0,0,SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]
4,NXF1,0.613162278615692,0.857,0.555,0,0,nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]
4,ZFP36L2,0.61281945182837,0.964,0.798,0,0,ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]
4,GATA2,0.608806339526421,0.861,0.519,0,0,GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]
4,GADD45A,0.607862273406564,0.945,0.759,0,0,growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]
4,UBC,0.596383098439231,1,0.996,0,0,ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]
4,PFDN2,0.587193239161633,0.999,0.996,0,0,prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]
4,KLF11,0.583775410518154,0.817,0.442,0,0,Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]
4,ZFP36,0.576711981354312,0.946,0.751,0,0,ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]
4,PDCD5,0.564909132542783,0.999,0.992,0,0,programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764]
4,CCN2,0.561413727818303,0.87,0.606,0,0,cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]
4,CITED2,0.560704548820554,0.923,0.695,0,0,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]
4,CBX4,0.559550337862081,0.805,0.477,0,0,chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]
4,TRA2B,0.555991323903938,0.988,0.915,0,0,transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]
4,HIST3H2A,0.538169397780625,0.799,0.437,0,0,histone cluster 3 H2A [Source:HGNC Symbol;Acc:HGNC:20507]
4,RPL32,0.537059349994529,1,1,0,0,ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]
4,DIDO1,0.530291236021972,0.844,0.562,0,0,death inducer-obliterator 1 [Source:HGNC Symbol;Acc:HGNC:2680]
4,SNRPD2,0.529517976671602,1,0.998,0,0,small nuclear ribonucleoprotein D2 polypeptide [Source:HGNC Symbol;Acc:HGNC:11159]
4,C19orf33,0.524535811197517,0.999,0.961,0,0,chromosome 19 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:16668]
4,ATF4,0.524180655842836,0.994,0.96,0,0,activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]
4,TBCC,0.51889357032995,0.735,0.434,0,0,tubulin folding cofactor C [Source:HGNC Symbol;Acc:HGNC:11580]
4,KMT2E,0.517138660239927,0.951,0.764,0,0,lysine methyltransferase 2E [Source:HGNC Symbol;Acc:HGNC:18541]
4,ARL4A,0.516909887439075,0.634,0.323,0,0,ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]
4,HOXC13,0.513373957255618,0.75,0.345,0,0,homeobox C13 [Source:HGNC Symbol;Acc:HGNC:5125]
4,EPHA2,0.507796028675987,0.988,0.925,0,0,EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]
4,SNHG9,0.507186203649187,0.98,0.907,0,0,small nucleolar RNA host gene 9 [Source:HGNC Symbol;Acc:HGNC:33102]
4,PPP1R10,0.501791463563822,0.971,0.866,0,0,protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]
4,SURF6,0.493810554939391,0.893,0.638,0,0,surfeit 6 [Source:HGNC Symbol;Acc:HGNC:11478]
4,TAF1D,0.48804581972018,0.89,0.631,0,0,TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:HGNC Symbol;Acc:HGNC:28759]
4,SNHG6,0.486959951371166,1,0.999,0,0,small nucleolar RNA host gene 6 [Source:HGNC Symbol;Acc:HGNC:32965]
4,AC010207.1,0.486744988383672,0.553,0.24,0,0,novel transcript
4,ZFP36L1,0.484872224004127,0.95,0.746,0,0,ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]
4,SNRPF,0.481063743775093,0.998,0.971,0,0,small nuclear ribonucleoprotein polypeptide F [Source:HGNC Symbol;Acc:HGNC:11162]
4,HOXA2,0.474940976322389,0.611,0.347,0,0,homeobox A2 [Source:HGNC Symbol;Acc:HGNC:5103]
4,ADM,0.473363842984276,0.786,0.319,0,0,adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]
4,TRA2A,0.469965530762376,0.871,0.563,0,0,transformer 2 alpha homolog [Source:HGNC Symbol;Acc:HGNC:16645]
4,YTHDC1,0.46557760511712,0.98,0.915,0,0,YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]
4,TMSB10,0.463086880845125,1,1,0,0,thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]
4,BCL6,0.462565069841428,0.618,0.327,0,0,BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]
4,BRIX1,0.4531221348131,0.995,0.958,0,0,biogenesis of ribosomes BRX1 [Source:HGNC Symbol;Acc:HGNC:24170]
4,THAP1,0.448191569410791,0.812,0.455,0,0,THAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20856]
4,KHDC4,0.446939656689487,0.967,0.837,0,0,KH domain containing 4, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:29145]
4,SPATA2,0.444988737040653,0.739,0.444,0,0,spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681]
4,RPS19,0.440295433695101,1,1,0,0,ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]
4,PRPF38B,0.436168586375639,0.976,0.872,0,0,pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]
4,HNRNPDL,0.43142218746032,0.998,0.983,0,0,heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037]
4,TSC22D2,0.429123662349701,0.882,0.642,0,0,TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095]
4,RPS15,0.426191308892015,1,1,0,0,ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]
4,NOP2,0.424564782512399,0.777,0.484,0,0,NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]
4,OSER1,0.423879303160364,0.976,0.864,0,0,oxidative stress responsive serine rich 1 [Source:HGNC Symbol;Acc:HGNC:16105]
4,NUAK2,0.421723523045724,0.814,0.446,0,0,NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]
4,EWSR1,0.421665300813173,0.976,0.86,0,0,EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]
4,SNRPG,0.419145238818379,0.999,0.991,0,0,small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]
4,SNU13,0.414381648073003,1,0.999,0,0,small nuclear ribonucleoprotein 13 [Source:HGNC Symbol;Acc:HGNC:7819]
4,TXNIP,0.413878556528135,0.945,0.749,0,0,thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]
4,PHF13,0.413496295307794,0.812,0.562,0,0,PHD finger protein 13 [Source:HGNC Symbol;Acc:HGNC:22983]
4,CLK1,0.413454436072294,0.806,0.462,0,0,CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]
4,OGA,0.412866278179513,0.947,0.756,0,0,O-GlcNAcase [Source:HGNC Symbol;Acc:HGNC:7056]
4,DUSP1,0.411837579819813,0.74,0.422,0,0,dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]
4,ZBTB11,0.409252257050299,0.877,0.621,0,0,zinc finger and BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:16740]
4,SKIL,0.40843925091946,0.97,0.859,0,0,SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]
4,HSPB1,0.407486818216171,0.999,0.992,0,0,heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]
4,YWHAB,-0.406040281293374,1,1,0,0,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta [Source:HGNC Symbol;Acc:HGNC:12849]
4,LPP,-0.406184024528893,0.29,0.625,0,0,LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679]
4,PEG10,-0.406596038349419,0.2,0.529,0,0,paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005]
4,RTN4,-0.406701726080753,0.837,0.864,0,0,reticulon 4 [Source:HGNC Symbol;Acc:HGNC:14085]
4,HTATIP2,-0.407297008983116,0.213,0.602,0,0,HIV-1 Tat interactive protein 2 [Source:HGNC Symbol;Acc:HGNC:16637]
4,MARCKSL1,-0.407464790471918,0.988,0.974,0,0,MARCKS like 1 [Source:HGNC Symbol;Acc:HGNC:7142]
4,CYFIP1,-0.407666306065723,0.184,0.579,0,0,cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759]
4,TMEM147,-0.407711633254525,0.929,0.929,0,0,transmembrane protein 147 [Source:HGNC Symbol;Acc:HGNC:30414]
4,BTBD10,-0.407904811163581,0.159,0.546,0,0,BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]
4,PRSS8,-0.408096420951438,0.152,0.53,0,0,serine protease 8 [Source:HGNC Symbol;Acc:HGNC:9491]
4,NAE1,-0.40819320621688,0.385,0.694,0,0,NEDD8 activating enzyme E1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:621]
4,SMARCA1,-0.409097325181991,0.223,0.595,0,0,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1 [Source:HGNC Symbol;Acc:HGNC:11097]
4,BRK1,-0.40961704327098,0.98,0.984,0,0,BRICK1 subunit of SCAR/WAVE actin nucleating complex [Source:HGNC Symbol;Acc:HGNC:23057]
4,H2AFY,-0.409682084282275,0.976,0.986,0,0,H2A histone family member Y [Source:HGNC Symbol;Acc:HGNC:4740]
4,TMPRSS4,-0.410106499579566,0.202,0.553,0,0,transmembrane serine protease 4 [Source:HGNC Symbol;Acc:HGNC:11878]
4,TMEM219,-0.410685590035566,0.185,0.56,0,0,transmembrane protein 219 [Source:HGNC Symbol;Acc:HGNC:25201]
4,PPIC,-0.410888016548056,0.681,0.789,0,0,peptidylprolyl isomerase C [Source:HGNC Symbol;Acc:HGNC:9256]
4,TXNRD1,-0.411120920051005,0.824,0.841,0,0,thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]
4,RHOF,-0.411845910149581,0.195,0.568,0,0,ras homolog family member F, filopodia associated [Source:HGNC Symbol;Acc:HGNC:15703]
4,FIBP,-0.412280409921488,0.599,0.767,0,0,FGF1 intracellular binding protein [Source:HGNC Symbol;Acc:HGNC:3705]
4,ALG8,-0.412282809743376,0.973,0.976,0,0,ALG8 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]
4,EPHX1,-0.412782229906722,0.413,0.663,0,0,epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401]
4,AKR1A1,-0.413261265781472,0.234,0.606,0,0,aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]
4,PRKDC,-0.413328737897428,0.913,0.9,0,0,protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]
4,PSAP,-0.413923065096362,0.987,0.985,0,0,prosaposin [Source:HGNC Symbol;Acc:HGNC:9498]
4,YDJC,-0.413926834610012,0.208,0.598,0,0,YdjC chitooligosaccharide deacetylase homolog [Source:HGNC Symbol;Acc:HGNC:27158]
4,EFNA5,-0.413965791659412,0.146,0.515,0,0,ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]
4,DTX3L,-0.414342446184003,0.181,0.575,0,0,deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]
4,BEX4,-0.414397677259721,0.425,0.698,0,0,brain expressed X-linked 4 [Source:HGNC Symbol;Acc:HGNC:25475]
4,PRDX5,-0.414832686636869,0.999,0.997,0,0,peroxiredoxin 5 [Source:HGNC Symbol;Acc:HGNC:9355]
4,ATP5MC1,-0.415427071838247,0.971,0.927,0,0,ATP synthase membrane subunit c locus 1 [Source:HGNC Symbol;Acc:HGNC:841]
4,RNF7,-0.415556626416634,0.992,0.985,0,0,ring finger protein 7 [Source:HGNC Symbol;Acc:HGNC:10070]
4,MSN,-0.415921896908096,0.338,0.672,0,0,moesin [Source:HGNC Symbol;Acc:HGNC:7373]
4,NDUFV2,-0.415972778143864,0.997,0.995,0,0,NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]
4,CPVL,-0.416075803368176,0.208,0.593,0,0,carboxypeptidase vitellogenic like [Source:HGNC Symbol;Acc:HGNC:14399]
4,ATIC,-0.418760967457544,0.2,0.596,0,0,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]
4,PPA1,-0.419411075702163,1,1,0,0,pyrophosphatase (inorganic) 1 [Source:HGNC Symbol;Acc:HGNC:9226]
4,PEBP1,-0.421590163414535,0.903,0.907,0,0,phosphatidylethanolamine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8630]
4,ANAPC5,-0.422174288331435,0.188,0.603,0,0,anaphase promoting complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:15713]
4,USP48,-0.423519431571221,0.254,0.645,0,0,ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]
4,CTSA,-0.42551478356343,0.489,0.73,0,0,cathepsin A [Source:HGNC Symbol;Acc:HGNC:9251]
4,APP,-0.425579415892773,0.918,0.928,0,0,amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]
4,ACAT2,-0.425780139535425,0.289,0.644,0,0,acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]
4,ATL3,-0.426477476923047,0.186,0.59,0,0,atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]
4,TMPO,-0.42655835916544,0.214,0.609,0,0,thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]
4,PRDX6,-0.426647142684512,0.999,1,0,0,peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]
4,ARMC1,-0.42995210020212,0.165,0.57,0,0,armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684]
4,LYPLA1,-0.430127117425085,0.558,0.765,0,0,lysophospholipase 1 [Source:HGNC Symbol;Acc:HGNC:6737]
4,LGALS3,-0.431175133218507,0.955,0.912,0,0,galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]
4,LSM8,-0.431343718404091,0.364,0.696,0,0,LSM8 homolog, U6 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:20471]
4,MANF,-0.434005903425177,0.732,0.809,0,0,mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]
4,RPS4X,-0.43713381308662,1,1,0,0,ribosomal protein S4 X-linked [Source:HGNC Symbol;Acc:HGNC:10424]
4,RPL7A,-0.437512023397139,1,1,0,0,ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]
4,DFFA,-0.43807656704052,0.223,0.621,0,0,DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]
4,H2AFZ,-0.441806402905517,1,1,0,0,H2A histone family member Z [Source:HGNC Symbol;Acc:HGNC:4741]
4,CARHSP1,-0.442806288160978,0.208,0.594,0,0,calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]
4,ARPC2,-0.442968709458236,0.999,1,0,0,actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705]
4,DYNLT1,-0.443173060394398,0.838,0.866,0,0,dynein light chain Tctex-type 1 [Source:HGNC Symbol;Acc:HGNC:11697]
4,TMCC3,-0.448580600517892,0.148,0.467,0,0,transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]
4,CD63,-0.448665984724308,1,1,0,0,CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
4,CRTAP,-0.448790651762194,0.192,0.584,0,0,cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]
4,C19orf12,-0.449296300973209,0.164,0.575,0,0,chromosome 19 open reading frame 12 [Source:HGNC Symbol;Acc:HGNC:25443]
4,RPL39L,-0.451369849419651,0.409,0.701,0,0,ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]
4,RPS2,-0.453520010655516,1,1,0,0,ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]
4,GPX3,-0.455144698372498,0.2,0.517,0,0,glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]
4,GNAI2,-0.456193842228268,0.864,0.88,0,0,G protein subunit alpha i2 [Source:HGNC Symbol;Acc:HGNC:4385]
4,ACTB,-0.456413854895377,1,1,0,0,actin beta [Source:HGNC Symbol;Acc:HGNC:132]
4,SLC25A3,-0.458374677597638,0.998,0.999,0,0,solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]
4,CXXC5,-0.458404073835319,0.802,0.834,0,0,CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]
4,LITAF,-0.46011338445985,0.207,0.616,0,0,lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]
4,NUDT22,-0.460259693308292,0.212,0.61,0,0,nudix hydrolase 22 [Source:HGNC Symbol;Acc:HGNC:28189]
4,VAV3,-0.461168999945083,0.226,0.568,0,0,vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]
4,BEX3,-0.46230572387972,0.994,0.983,0,0,brain expressed X-linked 3 [Source:HGNC Symbol;Acc:HGNC:13388]
4,MFSD10,-0.462363847035535,0.217,0.604,0,0,major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894]
4,PARP14,-0.462489452347653,0.219,0.622,0,0,poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
4,PDIA4,-0.463877032540837,0.337,0.691,0,0,protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]
4,TM7SF3,-0.464052739599953,0.855,0.896,0,0,transmembrane 7 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:23049]
4,MTHFD2,-0.464988924908496,0.659,0.789,0,0,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]
4,MUC1,-0.470238856687864,0.207,0.524,0,0,mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]
4,TPT1,-0.474434452585927,1,1,0,0,tumor protein, translationally-controlled 1 [Source:HGNC Symbol;Acc:HGNC:12022]
4,TTC3,-0.4744862667078,0.937,0.948,0,0,tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]
4,RPS3A,-0.47460099037686,1,1,0,0,ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]
4,ADD3,-0.474715794863246,0.191,0.601,0,0,adducin 3 [Source:HGNC Symbol;Acc:HGNC:245]
4,AP2M1,-0.474899689041127,0.943,0.941,0,0,adaptor related protein complex 2 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:564]
4,ATP5MC3,-0.477876618147442,0.999,0.999,0,0,ATP synthase membrane subunit c locus 3 [Source:HGNC Symbol;Acc:HGNC:843]
4,FADS2,-0.483381534572532,0.234,0.584,0,0,fatty acid desaturase 2 [Source:HGNC Symbol;Acc:HGNC:3575]
4,RPLP1,-0.484705148191385,1,1,0,0,ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]
4,LDHA,-0.48723839398362,0.999,1,0,0,lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]
4,EIF4G2,-0.487445282952823,0.981,0.984,0,0,eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]
4,NDUFS2,-0.493104225229173,0.475,0.738,0,0,NADH:ubiquinone oxidoreductase core subunit S2 [Source:HGNC Symbol;Acc:HGNC:7708]
4,RPN2,-0.493152097321287,0.963,0.972,0,0,ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]
4,PGK1,-0.494568634829672,0.989,0.995,0,0,phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]
4,IDH1,-0.497229400184431,0.173,0.524,0,0,isocitrate dehydrogenase (NADP(+)) 1, cytosolic [Source:HGNC Symbol;Acc:HGNC:5382]
4,TMEM100,-0.498510594085814,0.131,0.403,0,0,transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]
4,RER1,-0.499355930667119,0.851,0.853,0,0,retention in endoplasmic reticulum sorting receptor 1 [Source:HGNC Symbol;Acc:HGNC:30309]
4,PRXL2A,-0.501359366746353,0.203,0.568,0,0,peroxiredoxin like 2A [Source:HGNC Symbol;Acc:HGNC:28651]
4,ARPC1A,-0.502216474236058,0.903,0.93,0,0,actin related protein 2/3 complex subunit 1A [Source:HGNC Symbol;Acc:HGNC:703]
4,MORF4L2,-0.507265739779635,0.989,0.995,0,0,mortality factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:16849]
4,CSDE1,-0.507555695662859,0.964,0.982,0,0,cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]
4,ABLIM1,-0.509066811693808,0.225,0.642,0,0,actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]
4,FDPS,-0.509147304472297,0.965,0.946,0,0,farnesyl diphosphate synthase [Source:HGNC Symbol;Acc:HGNC:3631]
4,PGLS,-0.509606458499831,0.272,0.658,0,0,6-phosphogluconolactonase [Source:HGNC Symbol;Acc:HGNC:8903]
4,PDIA6,-0.513026327085483,0.927,0.935,0,0,protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168]
4,CLDN7,-0.51340995943318,0.837,0.863,0,0,claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]
4,MAL,-0.513981308394242,0.175,0.509,0,0,mal, T cell differentiation protein [Source:HGNC Symbol;Acc:HGNC:6817]
4,SLC38A1,-0.514538172031858,0.958,0.961,0,0,solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]
4,CLDN3,-0.515935971570399,0.935,0.901,0,0,claudin 3 [Source:HGNC Symbol;Acc:HGNC:2045]
4,DYNC1H1,-0.516322523227472,0.348,0.698,0,0,dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]
4,TUBA1A,-0.519339659373791,0.192,0.559,0,0,tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]
4,ATP5F1A,-0.521616248357886,0.831,0.884,0,0,ATP synthase F1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:823]
4,PDCD6,-0.522056984049602,0.976,0.983,0,0,programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]
4,PERP,-0.524087650198456,0.845,0.877,0,0,p53 apoptosis effector related to PMP22 [Source:HGNC Symbol;Acc:HGNC:17637]
